Flipkart Customer,9e63ec4962134ab3ad88df05eb5383e5,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Good choice,"Phone is good with good camera.. but deficiency of video calling is a set back.
 
 

   READ MORE
  
",0,0,25-Sep-17
Aneesh Balakrishnan,a79165b822524900952d1ac418344005,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Must buy!,"Awsome
 
 

   READ MORE
  
",0,0,25-Sep-17
Sunil H,e8128720dd89476d9118b442c142c6fa,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,1,Waste of money!,"Mobile heating
 
 

   READ MORE
  
",0,0,25-Sep-17
Suresh  Voorugonda ,7e4f7f45121a4c8dab9adb3258e3c68e,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,1,Useless product,"bad
 
 

   READ MORE
  
",0,0,25-Sep-17
Flipkart Customer,3b169cce108146d3b48a190309bfbcb3,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,Nice,"Best
 
 

   READ MORE
  
",0,0,25-Sep-17
Ashish Kamboj,b0b1ef8589044d588b98330a7b4c3509,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Best in the market!,"Nice product , camera quality is awesome.
  
  Deliver is as per commitment by Flipkart.
 
 

   READ MORE
  
",0,0,25-Sep-17
Jitesh Bansal,d37fd9266b0c4138afae13af8575f757,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Delightful,"Nice mobile
 
 

   READ MORE
  
",0,0,24-Sep-17
Dushyant singh solanki noida,0e50ad46d693496fa8af0cf3d312772e,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Best in the market!,"Goood
 
 

   READ MORE
  
",0,0,24-Sep-17
anjali chauhan,5d30707a47d54c12bab324865f179fd2,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Just wow!,"Beautiful product
 
 

   READ MORE
  
",0,0,24-Sep-17
Flipkart Customer,b289e18daaad4e6184cfdccdcfdecf5e,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Perfect product!,"High quality product
 
 

   READ MORE
  
",0,0,24-Sep-17
Niraj Kokadwar,f69c52ff2a6245ba81d075d7812378e9,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Good quality product,"Nice phone
 
 

   READ MORE
  
",0,0,24-Sep-17
Ranjan  saini,0cdc0b78ea1049e6a3eaa7446e6433ec,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Awesome,"Good mobile good camera
 
 

   READ MORE
  
",0,0,23-Sep-17
Flipkart Customer,2f06efaa24834e68807f24ab8eb82f42,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,2,Ok Ok Product,"Touch not good.....
 
 

   READ MORE
  
",0,0,23-Sep-17
Noufal  P M,61287865fab84221b0148c79e340596c,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Goood product,"Good product
 
 

   READ MORE
  
",0,0,23-Sep-17
sandeep gupta,cdd7b795391e4ee281091f34a3309168,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Good choice,"Idk why oppo and vivo phone cannot give a fast processor even after such a high price. instead of spending souch on advertising, spend a little bit to improve the performance os ur phones.
 
 

   READ MORE
  
",0,0,23-Sep-17
Jigar Khoiwal,488455d5c1c0438abe14f47003a7cd6e,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Very Good,"It's good but price is high
 
 

   READ MORE
  
",0,0,23-Sep-17
Flipkart Customer,3f09a4e5b45046aabca39677680f1c3b,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Just wow!,"It's good Mobile it's looks so asome I am a Flipkart fan
 
 

   READ MORE
  
",0,0,22-Sep-17
Satyanarayan Sundaray,598c0ba89b8f4148b4c372d24e753fca,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Really Nice,"This phone for unstoppable selfie..
 
 

   READ MORE
  
",0,0,22-Sep-17
Solanki Bhavesh,9194cdba9c2d42cca3212f3604166be8,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Terrific purchase,"Good featutes
 
 

   READ MORE
  
",0,0,22-Sep-17
Flipkart Customer,1ab88c33bbef42a49877d1d4d4cf2e96,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Wonderful,"Camera is excellent...
 
 

   READ MORE
  
",0,0,22-Sep-17
keshav banyal,4be2df52c3274bb0ae75ee889fb1f917,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Excellent,"Good phone
 
 

   READ MORE
  
",0,0,22-Sep-17
Balasubramaniyan,9552cc8f405c4657a03157ee1cd49599,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Highly recommended,"Super cool mobile
 
 

   READ MORE
  
",0,0,22-Sep-17
musfar Pathoor,448a7a56fd274a8a99b5a7ad0cb6fb33,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Must buy!,"Good one fast delevary
 
 

   READ MORE
  
",0,0,21-Sep-17
sudipto dwari,96735039343441c09b484912f63d35d5,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,2,Bad quality,"Better quality not good
 
 

   READ MORE
  
",0,1,21-Sep-17
Muruganantham,1caff3ca81664125ac4c1372147c9647,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Worth the money,"Very nice
 
 

   READ MORE
  
",0,0,21-Sep-17
Tara Singh Sunar,f776ae930d744086b381b2f86d664ab9,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Just wow!,"Excellent
 
 

   READ MORE
  
",0,0,21-Sep-17
Flipkart Customer,6eb62c46ee154104b61f5e01340977cb,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Classy product,"Nice phone
 
 

   READ MORE
  
",0,0,21-Sep-17
Sukanta Nath,a8acbf8fdcb3478ca3ccdf5624df08b6,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,Fair,"Very good mobile
 
 

   READ MORE
  
",0,0,21-Sep-17
Ajay Kurhade,1063862f2f73456db516d990f6268480,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Fabulous!,"Nice but china product
 
 

   READ MORE
  
",0,0,21-Sep-17
Ganesh  Nayak ,69c9eff0a8db4b729b37a6bf282bf048,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Very Good,"Nice phone  good camera and easy to operate...
 
 

   READ MORE
  
",0,0,21-Sep-17
Laxminarayan  Walpadas,4d1b757cab73465f8962cbde5b3d561b,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Awesome,"Class phone
 
 

   READ MORE
  
",0,0,21-Sep-17
Rushikesh kadam,f56b16ab4beb4d839243dfea35456627,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Must buy!,"Good product
 
 

   READ MORE
  
",0,0,21-Sep-17
nitin  verma,762eb2227e534904aeeb41163ed295a9,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Must buy!,"Good mobile by flipcart
 
 

   READ MORE
  
",0,0,21-Sep-17
Aashish Kumar,5031add84a89401aa6b9311a04db8693,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Very Good,"Very good product
 
 

   READ MORE
  
",0,0,21-Sep-17
P v,57fee1dd24c54e44ae1cd4be1edd6563,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Must buy!,"Awesome!!
 
 

   READ MORE
  
",0,0,21-Sep-17
Pawan Patil,eb1e696917a941da9a80bde1bb345a0d,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Awasome,"Awasome mobile ever
 
 

   READ MORE
  
",0,0,21-Sep-17
Flipkart Customer,3654933762eb4b4486523c41f4049237,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Awesome,"Awesome
 
 

   READ MORE
  
",0,0,21-Sep-17
Md Aftab,b42874c720d542ed9ba53ad3180939b5,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Just wow!,"Product is awsm
 
 

   READ MORE
  
",0,0,21-Sep-17
vijay matter,981724137c9f49379b957bf37afa7c73,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Good choice,"Nice mobile
 
 

   READ MORE
  
",0,0,20-Sep-17
 S Dhanpal pillai,1c6224e4d4764dda95fca27dfa84f36a,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Must buy!,"Very good picture  quality,  easily editable selfi photos features,  very good storage capacity,  nice product
 
 

   READ MORE
  
",0,0,20-Sep-17
BIBINLAL  K K,6def77125f98423baf4fb907e6cf05a4,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Terrific purchase,"Good
 
 

   READ MORE
  
",0,0,20-Sep-17
shipra shubham,e97d761aef5c49bd967e0534478c0048,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,oppo phone,"Nice
 
 

   READ MORE
  
",0,0,20-Sep-17
Amish  Mahapadi ,2de560ab097c4fa0870db967a22b7a2a,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Nice product,"It's very nice mobile in this bujet range.its awesome..........
 
 

   READ MORE
  
",0,0,20-Sep-17
Talib sayyad Sayyad,7a0936bb058149bebfc0e2c9101f4718,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Highly recommended,"Nice
 
 

   READ MORE
  
",0,0,20-Sep-17
pratima kumarkimath,bb285d1c6ecc4d11b8868bcf0eb668da,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Wonderful,"awesome product by flipkart
 
 

   READ MORE
  
",0,0,20-Sep-17
Vishwajeet  Chauhan,be345c1f14384002bf955c06ba160d06,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,1,Don't waste your money,"Poor phone. Battery drained too quick.
 
 

   READ MORE
  
",0,1,20-Sep-17
Akhilesh pratap  Singh,84e075311bd24efc922ed35a613c470c,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Nice phone,"Nice phone in budget range
 
 

   READ MORE
  
",0,0,20-Sep-17
Afsar Hossain ,dcf43dc889b74192a8f6ad2b75e6d856,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Brilliant,"Good phone absolutely great
 
 

   READ MORE
  
",0,0,20-Sep-17
umesh udayan,231d07b0fc04432e930c454459c144e4,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,2,Bad quality,"Good one I like it
 
 

   READ MORE
  
",0,0,19-Sep-17
Flipkart Customer,4fc2755dd273433ea9250e041aeac514,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Very Good,"Superb phone...  Loving it.
 
 

   READ MORE
  
",0,0,19-Sep-17
Dinesh Aneja,f36a04cc12834a4da3f5074a4ab30e47,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Worth the money,"Quality of the product is good
 
 

   READ MORE
  
",0,0,19-Sep-17
Narayan Rao,bb9c2ba339a4486d8eb37d22ee179d36,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,Fair,"Average
 
 

   READ MORE
  
",0,0,19-Sep-17
Shaik Saleem Basha,d6c280c138fa4023934809a8eb36942a,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Mind-blowing purchase,"I purchased oppo A57 smart mobile by flipkart. This mobile is very handy and very good build quality.
  
  Thanks to flipkart for this product in very low price.
 
 

   READ MORE
  
",0,0,19-Sep-17
Flipkart Customer,e69df9c11c0b4bfa98dda0ec6741cf6c,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,Good choice,"Awesome phone........hdshd
 
 

   READ MORE
  
",0,0,19-Sep-17
Amit  Pandey,1d939be8640e4b0b9619b4bf804ff764,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Highly recommended,"nice
  
  vnice
  
  nice
 
 

   READ MORE
  
",0,0,19-Sep-17
Riddhi Nath Jha,e7552098e2964433ada727262f243476,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Good choice,"nice phone
 
 

   READ MORE
  
",0,0,19-Sep-17
Flipkart Customer,d5499d433ee5448eb305ec2cfbfc18bb,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,CNG,"It's good device
 
 

   READ MORE
  
",0,0,19-Sep-17
Flipkart Customer,85882937e7ed4ecdbf94610abda82f99,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Best in the market!,"Good  camera mobile is super
 
 

   READ MORE
  
",0,0,06-Sep-17
Flipkart Customer,ee5ab26cba0848b59ec67bc98079ac7c,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Excellent,"Its very good
 
 

   READ MORE
  
",0,0,03-Sep-17
Raghav Kumar  jha,922a709d38884e21a33f5cd4a14462dc,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Worth every penny,"Good phone camera quality is good
 
 

   READ MORE
  
",0,0,02-Sep-17
subhash  prajapati ,e8d48e96fa624822a9f185875df7a73e,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Really Nice,"Battery is very poor
 
 

   READ MORE
  
",0,0,31-Aug-17
Garry Mehta,6d33e0973e694bdebe9bbf19fe13099e,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Highly recommended,"Gr8 phone with all that we want... A lil bit battery.. But that to ok
 
 

   READ MORE
  
",0,0,30-Aug-17
Ashwin  Hiwarkar,06158f848da6496d9913f0ac77bd566d,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Terrific,"Excellent phone
 
 

   READ MORE
  
",0,0,30-Aug-17
Om Prakash Kumar ,85ce7db825144a87a5426f0c6f39b612,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Delightful,"It's good purchase from flipkart, delivered on time and the product is good!
 
 

   READ MORE
  
",0,0,29-Aug-17
vinod kumar,0094193c621f4bb5b7815781e87b5f99,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Just wow!,"Very good flip cart service and oppo A57 is very gud device like   mobile same features
 
 

   READ MORE
  
",0,0,29-Aug-17
Suman Putatunda,57b7fd806c4149a28ad153e818316e7e,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Worth every penny,"OK nice
 
 

   READ MORE
  
",0,0,29-Aug-17
Devki Nandan,061cd7f5ac1e4b3c82f846c923c78f50,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Mind-blowing purchase,"All is well in this phone
 
 

   READ MORE
  
",0,0,28-Aug-17
Anup  Senapati ,c39453a2079b4eb48ce5251e7fbcbd2a,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,Fair,"Salfie camera is not good ..
 
 

   READ MORE
  
",0,2,26-Aug-17
Salim Sindhi,4241c2699f904b309c43f3f30dacfe24,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Good quality product,"Excellent
 
 

   READ MORE
  
",0,0,25-Aug-17
Certified Customer,5bc6baf2a4614df096277fa2bdfee88c,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Very Good,"Amazing product
 
 

   READ MORE
  
",0,0,25-Aug-17
Flipkart Customer,4d1c067555164daa8b721a0d71000f9d,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Simply awesome,"Very good product....Good quality of camera n touch...useful
 
 

   READ MORE
  
",0,0,25-Aug-17
KANNAN G,8f5842584be949c799ae0e870546919b,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Best in the market!,"Awesome phone i like it fast delivery
 
 

   READ MORE
  
",0,0,24-Aug-17
vishnu ks,13cd0eb502f749fd8653937f26eaa05b,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,1,Did not meet expectations,"the product is not working. and the service also very bad. i requested for the return pick up they are lagging.
 
 

   READ MORE
  
",0,0,24-Aug-17
Flipkart Customer,8828d33032db49138c10b52f278c9833,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Awesome,"Nice camera with nice mobile
 
 

   READ MORE
  
",0,0,24-Aug-17
Flipkart Customer,06bb8f20d059446cb357dcb863c7c5d8,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Highly recommended,"good
 
 

   READ MORE
  
",0,0,24-Aug-17
Samir More,e1757578c0d447659bdeadb17c57d367,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Best in the market!,"Nice
 
 

   READ MORE
  
",0,0,23-Aug-17
Santosh  Dhide,d597944cbf094ec5914dabf1eb0a008e,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Brilliant,"Awesome
 
 

   READ MORE
  
",0,0,23-Aug-17
TANWEER ALAM,27c48b89e6b3485c86de34390e9cf791,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Super!,"It's very good product
 
 

   READ MORE
  
",0,0,23-Aug-17
Vicky  Virdi,c159564e8a7c413d9fd6d8c039814af3,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Good choice,"Good phone
 
 

   READ MORE
  
",0,0,23-Aug-17
Flipkart Customer,5a359f667e224f58b6e360d009cdb335,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Excellent,"Good
 
 

   READ MORE
  
",0,0,23-Aug-17
Shujauddin Ahmed,2c1183ba756b4d06a169fd6e0da57d0a,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Super!,"Great phone handy to use, everything works fast, got delivered in 15 hours.      
 
 

   READ MORE
  
",0,0,22-Aug-17
Flipkart Customer,8b0b7f81725546edabb0ab308f4af544,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Value-for-money,"It's good
 
 

   READ MORE
  
",0,0,22-Aug-17
RAJEEV SHARMA,39e467ecf2b6474d8a095a9635eb71c2,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Wonderful,"Very good
 
 

   READ MORE
  
",0,0,22-Aug-17
Ashfaque Khan,c55bab1e5f764396b918ed97beb68e1b,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Really Nice,"Overall Good smartphone but price is high.
  
  Backlit is missing as well.
 
 

   READ MORE
  
",0,0,20-Aug-17
Nilesh Chaudhari,32a32eb3666640dc87fbcd7f34f57bc2,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Brilliant,"Awesome phone, thanks Flipkart
  
  Value for money
  
  Selfie expert
  
  Good display
  
  Camera   nice
 
 

   READ MORE
  
",0,0,19-Aug-17
Shrikant Kapse,293868a5ad97494390da039a6b8332c8,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Perfect product!,"Ok
 
 

   READ MORE
  
",0,0,19-Aug-17
Flipkart Customer,c80ca26724274bba8811d344db7d5d38,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,2,Must buy!,"Delivered next day. Good support
 
 

   READ MORE
  
",0,0,18-Aug-17
Flipkart Customer,146e5ff90f234be19039315629404294,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Super!,"fantastic mobile oppo thanks fo flipkart...
 
 

   READ MORE
  
",0,0,18-Aug-17
Syed Danish  Ali,4095826c1c3344c19734f487eb2ebc95,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Highly recommended,"Superb phone...must buy
  
  Got a good exchange from flipkart.. Kudos!!!
 
 

   READ MORE
  
",0,0,18-Aug-17
Flipkart Customer,03b9c02045c74ca993abbf2035744899,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Very Good,"Good one
 
 

   READ MORE
  
",0,0,18-Aug-17
Harsh Tiwari,2f6cb16e0a2f4e259684f8313f8cd007,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Wonderful,"Nice phone....Using it from last 3 months....Lag free.....Crisp screen
 
 

   READ MORE
  
",0,0,17-Aug-17
Vishal  Singh,836c1ddf358a4273a0c544b92a86d78f,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Simply awesome,"Awesome phone
  
  And flipkart your delivery is awesome
  
  Mean awesome
 
 

   READ MORE
  
",0,0,17-Aug-17
Vivek Ranaut,890973e531694e1c82d72dd1dd56a578,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,A57 just awesome,"Have been oppo a37 user before. A57 is awesome
 
 

   READ MORE
  
",0,0,15-Aug-17
Narender kumar,41e43d4551c7427189078003974641d4,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,2,Bad quality,"Heating & battery  back up is not  good
 
 

   READ MORE
  
",0,0,15-Aug-17
Ramsha Shaikh,78d102e3b67640319223fcb17c5c70cc,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Must buy!,"Very quick delivery by fkipkart. I ordered it and very next day in morning i received it. Phone is awesome performance is brilliant camera is fabulous in short its an excellent product. I would recommend to all.
 
 

   READ MORE
  
",0,0,15-Aug-17
PRASHANTH S POOJARY,8d626ea9d52c485fadd3200bc60c844d,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Best in the market!,"Nice
 
 

   READ MORE
  
",0,0,13-Aug-17
Zyxabc,5f73aae33c71491bab3f4c7ee832bfab,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Perfect product!,"This mobile is one of the most perfect mobile because it provides for us fast Random Access Memory and high storage capacity
 
 

   READ MORE
  
",0,0,13-Aug-17
Kanwar Parneet Khurmi,0cc8802922df43cf9f56726cd4eb8b73,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Perfect product!,"Nice Product, I have always preferred Oppo.
 
 

   READ MORE
  
",0,0,08-Aug-17
Rohit Bist,e47fc7737ad24f8c84e5e6865c5ba639,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,2,Nice product,"Heating and bettery back not good
 
 

   READ MORE
  
",0,0,07-Aug-17
Flipkart Customer,bb6b780c80ec42aca8c6cd7bab158f70,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Fabulous!,"Its  really good and smart pic
 
 

   READ MORE
  
",0,0,07-Aug-17
Jagraj Kumar,1e7778e4589943adb887b4a85a63b838,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Value-for-money,"Very nice experience in mobile good quality and model look.
 
 

   READ MORE
  
",0,0,07-Aug-17
Ritesh Yadav,278ca0bb6c9245e99fb9d24b1ef0b2e2,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Simply awesome,"Nice mobile under 15k
 
 

   READ MORE
  
",0,0,07-Aug-17
Flipkart Customer,8ce9dfbfdd1f49aca45e8a3759c7fafe,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Best in the market!,"Amazing phone.... Quick delivery
 
 

   READ MORE
  
",0,0,06-Aug-17
Alpesh Gurav,29c0cae34ad24c8590b37f959a1f947d,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,Does the job,"Phone looks good, front camera also works good but back camera does not worth the money.
 
 

   READ MORE
  
",0,0,06-Aug-17
Flipkart Customer,c995a7944b704106a6a58f00fa215595,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Terrific,"No problem while using this mobile...
 
 

   READ MORE
  
",0,0,04-Aug-17
Flipkart Customer,254b2ce40aff4ed0a15d79953c9d3a20,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Four Stars,"Phone was delivered at quick time phone is good but has some kind of heating problem
 
 

   READ MORE
  
",0,0,03-Aug-17
JAGDISH CHANDER,bfa0aaf64ca0441aa63fbf09ea18c3c2,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,Three Stars,"Nice product but bettery beckup not better
  
  And this device not compatible for video call from jio however device supported Volte feature
 
 

   READ MORE
  
",0,0,02-Aug-17
Flipkart Customer,92f3acc6cd77432bbeb3a4d0e202bdb1,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Four Stars,"Good and best mobile
 
 

   READ MORE
  
",0,0,02-Aug-17
vikaskumar singh,6ef6f2df18084c2995e1df8b9ff012b3,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Best guarantee,"I have received my product in only 1 day. And really mobile is awesome
 
 

   READ MORE
  
",0,0,01-Aug-17
RUPESH  SAINI,33bb513c671140d9a2d9765ab197c230,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Five Stars,"Mast phone
 
 

   READ MORE
  
",0,0,24-Jul-17
Flipkart Customer,efa9f40655a04ac88fc28f9ffc7729d1,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Four Stars,"Battary back up ledu
 
 

   READ MORE
  
",0,0,24-Jul-17
Prabhusivam sivam,d9e9f94ea8234f928acfc7b32a47b9f2,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,the mobile will be seconed,"I buy a mobile but it will not satisfied it will be seconed mobile
 
 

   READ MORE
  
",0,0,22-Jul-17
Swapnil Dofe,7bcf1d9be77c4647b2611a857b8d587b,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,1,One Star,"Not happy with the product
 
 

   READ MORE
  
",0,0,21-Jul-17
G Vidhyadharan vidhu,1e11fd3895e94ba4b973ee3717898f57,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,Three Stars,"Nice product.
 
 

   READ MORE
  
",0,0,21-Jul-17
GOVARDHAN REDDY,9d2a8d96f8744b0bb5cd77976c06f2b1,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Four Stars,"Fine
 
 

   READ MORE
  
",0,0,21-Jul-17
Gopalakrishnan  Sivasamy,626d4bbb54fb4ea7ab9ab65f629c7f21,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,Three Stars,"Super
 
 

   READ MORE
  
",0,0,21-Jul-17
HarisH KumaR,820b3e2e074f4134a50762f3961ce6c0,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,3,Three Stars,"Not bad this model compared with other midels in oppo
 
 

   READ MORE
  
",0,0,21-Jul-17
Gopi,ae701fa4b2bc41d48c5510658354778b,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,5,Great product,"Awesome good phone from oppo
 
 

   READ MORE
  
",0,0,19-Jul-17
Flipkart Customer,2c8cb9986c614cb48bf7b3c263a6dc79,"OPPO A57 (Gold, 32 GB)",MOBEQT93GWRUD5BQ,4,Very Good,"Good handset good camera Quality  good battry backup i just love this phone
 
 

   READ MORE
  
",0,1,19-Jul-17
